severity,finding,surface,player_id,name,position,field,ours,published,note
1,snap percentage omits published snap weeks,draft-board,16778,Andrew Ogletree,TE,snap_pct,18.0,24.0,Endpoint aggregate has 4 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,16850,Bryce Oliver,WR,snap_pct,5.0,17.0,Endpoint aggregate has 1 weekly snap values; published snap source has 3.
1,snap percentage omits published snap weeks,draft-board,16861,Josh Oliver,TE,snap_pct,51.0,46.0,Endpoint aggregate has 12 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,16886,Gunner Olszewski,WR,snap_pct,31.0,10.0,Endpoint aggregate has 5 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,16991,Robbie Ouzts,FB,snap_pct,null,27.0,Endpoint aggregate has 0 weekly snap values; published snap source has 12.
1,snap percentage omits published snap weeks,draft-board,17002,Coleman Owen,WR,snap_pct,2.0,1.0,Endpoint aggregate has 1 weekly snap values; published snap source has 2.
1,snap percentage omits published snap weeks,draft-board,17106,Tejhaun Palmer,WR,snap_pct,null,7.0,Endpoint aggregate has 0 weekly snap values; published snap source has 1.
1,snap percentage omits published snap weeks,draft-board,17186,Colby Parkinson,TE,snap_pct,62.0,60.0,Endpoint aggregate has 14 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,17257,Tim Patrick,WR,snap_pct,30.0,32.0,Endpoint aggregate has 13 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,17437,Samaje Perine,RB,snap_pct,36.0,35.0,Endpoint aggregate has 14 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,17654,Dameon Pierce,RB,snap_pct,14.0,8.0,Endpoint aggregate has 3 weekly snap values; published snap source has 5.
1,snap percentage omits published snap weeks,draft-board,17969,Adam Prentice,FB,snap_pct,20.0,19.0,Endpoint aggregate has 12 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,18010,Myles Price,WR,snap_pct,null,2.0,Endpoint aggregate has 0 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,18169,Teagan Quitoriano,TE,snap_pct,null,12.0,Endpoint aggregate has 0 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,18237,Jalen Ramsey,CB,snap_pct,null,1.0,Endpoint aggregate has 0 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,18339,Kalif Raymond,WR,snap_pct,40.0,37.0,Endpoint aggregate has 12 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,18424,Jayden Reed,WR,snap_pct,53.0,41.0,Endpoint aggregate has 5 weekly snap values; published snap source has 7.
1,snap percentage omits published snap weeks,draft-board,18523,Tip Reiman,TE,snap_pct,46.0,37.0,Endpoint aggregate has 3 weekly snap values; published snap source has 4.
1,snap percentage omits published snap weeks,draft-board,18533,Nikko Remigio,WR,snap_pct,5.0,3.0,Endpoint aggregate has 2 weekly snap values; published snap source has 14.
1,snap percentage omits published snap weeks,draft-board,18613,Patrick Ricard,FB,snap_pct,47.0,41.0,Endpoint aggregate has 3 weekly snap values; published snap source has 11.
1,snap percentage omits published snap weeks,draft-board,18805,Ronnie Rivers,RB,snap_pct,11.0,2.0,Endpoint aggregate has 2 weekly snap values; published snap source has 11.
1,snap percentage omits published snap weeks,draft-board,18895,Brian Robinson,RB,snap_pct,18.0,17.0,Endpoint aggregate has 16 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,19042,Chris Rodriguez Jr.,RB,snap_pct,34.0,31.0,Endpoint aggregate has 12 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,19264,Jalen Royals,WR,snap_pct,67.0,19.0,Endpoint aggregate has 1 weekly snap values; published snap source has 7.
1,snap percentage omits published snap weeks,draft-board,19282,Hayden Rucci,TE,snap_pct,null,17.0,Endpoint aggregate has 0 weekly snap values; published snap source has 4.
1,snap percentage omits published snap weeks,draft-board,19296,Jeremy Ruckert,TE,snap_pct,48.0,47.0,Endpoint aggregate has 13 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,19329,Carter Runyon,TE,snap_pct,14.0,6.0,Endpoint aggregate has 1 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,19348,Brady Russell,FB,snap_pct,8.0,5.0,Endpoint aggregate has 1 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,19468,Drew Sample,TE,snap_pct,57.0,54.0,Endpoint aggregate has 11 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,19523,Ja'Tavion Sanders,TE,snap_pct,53.0,48.0,Endpoint aggregate has 11 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,19596,Eric Saubert,TE,snap_pct,49.0,40.0,Endpoint aggregate has 5 weekly snap values; published snap source has 11.
1,snap percentage omits published snap weeks,draft-board,19639,Jacob Saylors,RB,snap_pct,7.0,1.0,Endpoint aggregate has 1 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,19865,Zavier Scott,RB,snap_pct,18.0,10.0,Endpoint aggregate has 9 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,20017,Tyrell Shavers,WR,snap_pct,43.0,40.0,Endpoint aggregate has 10 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,20108,Trent Sherfield,WR,snap_pct,27.0,24.0,Endpoint aggregate has 4 weekly snap values; published snap source has 12.
1,snap percentage omits published snap weeks,draft-board,20140,Will Shipley,RB,snap_pct,14.0,12.0,Endpoint aggregate has 11 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,20163,Justin Shorter,WR,snap_pct,null,1.0,Endpoint aggregate has 0 weekly snap values; published snap source has 7.
1,snap percentage omits published snap weeks,draft-board,20216,David Sills,WR,snap_pct,64.0,52.0,Endpoint aggregate has 12 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,20244,Jeffery Simmons,DT,snap_pct,2.0,0.0,Endpoint aggregate has 1 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,20310,Ben Sims,TE,snap_pct,30.0,13.0,Endpoint aggregate has 3 weekly snap values; published snap source has 11.
1,snap percentage omits published snap weeks,draft-board,20363,Ben Sinnott,TE,snap_pct,41.0,36.0,Endpoint aggregate has 8 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,20404,Ben Skowronek,WR,snap_pct,22.0,15.0,Endpoint aggregate has 6 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,20474,Stone Smartt,TE,snap_pct,20.0,10.0,Endpoint aggregate has 3 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,20504,Arian Smith,WR,snap_pct,45.0,38.0,Endpoint aggregate has 12 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,20521,Brandon Smith,WR,snap_pct,null,6.0,Endpoint aggregate has 0 weekly snap values; published snap source has 2.
1,snap percentage omits published snap weeks,draft-board,20523,Brashard Smith,RB,snap_pct,18.0,17.0,Endpoint aggregate has 15 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,20822,Xavier Smith,WR,snap_pct,30.0,21.0,Endpoint aggregate has 10 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,20827,JuJu Smith-Schuster,WR,snap_pct,59.0,57.0,Endpoint aggregate has 16 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,20920,Brevyn Spann-Ford,TE,snap_pct,27.0,25.0,Endpoint aggregate has 10 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,21304,Jack Stoll,TE,snap_pct,22.0,21.0,Endpoint aggregate has 8 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,21333,Cade Stover,TE,snap_pct,49.0,44.0,Endpoint aggregate has 6 weekly snap values; published snap source has 9.
1,snap percentage omits published snap weeks,draft-board,21849,Isaac TeSlaa,WR,snap_pct,43.0,40.0,Endpoint aggregate has 14 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,21995,Ian Thomas,TE,snap_pct,42.0,36.0,Endpoint aggregate has 7 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,22230,Dont'e Thornton Jr.,WR,snap_pct,56.0,45.0,Endpoint aggregate has 11 weekly snap values; published snap source has 15.
1,snap percentage omits published snap weeks,draft-board,22241,Tyquan Thornton,WR,snap_pct,44.0,39.0,Endpoint aggregate has 11 weekly snap values; published snap source has 14.
1,snap percentage omits published snap weeks,draft-board,22249,Jamari Thrash,WR,snap_pct,34.0,35.0,Endpoint aggregate has 8 weekly snap values; published snap source has 9.
1,snap percentage omits published snap weeks,draft-board,22282,Cedric Tillman,WR,snap_pct,66.0,62.0,Endpoint aggregate has 12 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,22307,Mitchell Tinsley,WR,snap_pct,36.0,25.0,Endpoint aggregate has 8 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,22316,Mason Tipton,WR,snap_pct,50.0,30.0,Endpoint aggregate has 6 weekly snap values; published snap source has 14.
1,snap percentage omits published snap weeks,draft-board,22346,Jalen Tolbert,WR,snap_pct,57.0,51.0,Endpoint aggregate has 11 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,22383,Khyiris Tonga,DT,snap_pct,null,2.0,Endpoint aggregate has 0 weekly snap values; published snap source has 14.
1,snap percentage omits published snap weeks,draft-board,22385,Jake Tonges,TE,snap_pct,57.0,33.0,Endpoint aggregate has 9 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,22453,Austin Trammell,WR,snap_pct,26.0,23.0,Endpoint aggregate has 5 weekly snap values; published snap source has 6.
1,snap percentage omits published snap weeks,draft-board,22464,Adam Trautman,TE,snap_pct,62.0,57.0,Endpoint aggregate has 11 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,22479,Laquon Treadwell,WR,snap_pct,null,6.0,Endpoint aggregate has 0 weekly snap values; published snap source has 10.
1,snap percentage omits published snap weeks,draft-board,22484,Brycen Tremayne,WR,snap_pct,30.0,25.0,Endpoint aggregate has 8 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,22562,Sean Tucker,RB,snap_pct,19.0,16.0,Endpoint aggregate has 14 weekly snap values; published snap source has 17.
1,snap percentage omits published snap weeks,draft-board,22648,Malik Turner,WR,snap_pct,7.0,8.0,Endpoint aggregate has 1 weekly snap values; published snap source has 3.
1,snap percentage omits published snap weeks,draft-board,22788,Sione Vaki,RB,snap_pct,1.0,0.0,Endpoint aggregate has 1 weekly snap values; published snap source has 11.
1,snap percentage omits published snap weeks,draft-board,22790,Marquez Valdes-Scantling,WR,snap_pct,49.0,48.0,Endpoint aggregate has 9 weekly snap values; published snap source has 10.
1,snap percentage omits published snap weeks,draft-board,22900,Devaughn Vele,WR,snap_pct,62.0,50.0,Endpoint aggregate has 9 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,22946,Kimani Vidal,RB,snap_pct,59.0,54.0,Endpoint aggregate has 12 weekly snap values; published snap source has 13.
1,snap percentage omits published snap weeks,draft-board,23101,Devontez Walker,WR,snap_pct,35.0,25.0,Endpoint aggregate has 5 weekly snap values; published snap source has 12.
1,snap percentage omits published snap weeks,draft-board,23116,Jahdae Walker,WR,snap_pct,42.0,15.0,Endpoint aggregate has 3 weekly snap values; published snap source has 9.
1,snap percentage omits published snap weeks,draft-board,23195,Tylan Wallace,WR,snap_pct,37.0,23.0,Endpoint aggregate has 6 weekly snap values; published snap source has 14.
1,snap percentage omits published snap weeks,draft-board,23355,Parker Washington,WR,snap_pct,64.0,61.0,Endpoint aggregate has 15 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,23360,Darnell Washington,TE,snap_pct,61.0,57.0,Endpoint aggregate has 13 weekly snap values; published snap source has 16.
1,snap percentage omits published snap weeks,draft-board,23408,Tahj Washington,WR,snap_pct,26.0,11.0,Endpoint aggregate has 2 weekly snap values; published snap source has 7.
1,snap percentage omits published snap weeks,draft-board,23435,Jordan Watkins,WR,snap_pct,12.0,10.0,Endpoint aggregate has 2 weekly snap values; published snap source has 4.
1,snap percentage omits published snap weeks,draft-board,23460,Justin Watson,WR,snap_pct,48.0,39.0,Endpoint aggregate has 2 weekly snap values; published snap source has 3.
1,snap percentage omits published snap weeks,draft-board,23542,Xavier Weaver,WR,snap_pct,54.0,41.0,Endpoint aggregate has 6 weekly snap values; published snap source has 10.
